id,name,group,n,nnz,density_pct,sparsity_pct,class,in_local_data,url_mm
2581,NLR,DIMACS10,4163763,24975952,0.0001440622016916122,99.99985593779832,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/NLR.tar.gz
2477,delaunay_n22,DIMACS10,4194304,25165738,0.0001430506586075353,99.9998569493414,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/delaunay_n22.tar.gz
2317,roadNet-CA,SNAP,1971281,5533214,0.00014239029673035548,99.99985760970328,Extremely sparse,False,https://sparse.tamu.edu/MM/SNAP/roadNet-CA.tar.gz
2453,arabic-2005,LAW,22744080,639999458,0.0001237208393369183,99.99987627916066,Extremely sparse,False,https://sparse.tamu.edu/MM/LAW/arabic-2005.tar.gz
2277,circuit5M_dc,Freescale,3523317,14865409,0.00011974942151076659,99.99988025057849,Extremely sparse,False,https://sparse.tamu.edu/MM/Freescale/circuit5M_dc.tar.gz
2294,cit-Patents,SNAP,3774768,16518948,0.0001159316071795611,99.99988406839282,Extremely sparse,True,https://sparse.tamu.edu/MM/SNAP/cit-Patents.tar.gz
2895,Spielman_k200,FlowIPM22,2686802,8100804,0.00011221652057146099,99.99988778347942,Extremely sparse,False,https://sparse.tamu.edu/MM/FlowIPM22/Spielman_k200.tar.gz
1514,patents,Pajek,3774768,14970767,0.00010506632014464459,99.99989493367984,Extremely sparse,False,https://sparse.tamu.edu/MM/Pajek/patents.tar.gz
2516,netherlands_osm,DIMACS10,2216688,4882476,9.93644371210159e-05,99.99990063556288,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/netherlands_osm.tar.gz
2498,venturiLevel3,DIMACS10,4026819,16108474,9.934137852486866e-05,99.99990065862148,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/venturiLevel3.tar.gz
1905,nlpkkt240,Schenk,27993600,760648352,9.706584135424042e-05,99.99990293415864,Extremely sparse,False,https://sparse.tamu.edu/MM/Schenk/nlpkkt240.tar.gz
2508,rgg_n_2_24_s0,DIMACS10,16777216,265114400,9.418755553269877e-05,99.99990581244448,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/rgg_n_2_24_s0.tar.gz
1398,rajat31,Rajat,4690002,20316253,9.236289920811604e-05,99.9999076371008,Extremely sparse,False,https://sparse.tamu.edu/MM/Rajat/rajat31.tar.gz
2291,wiki-Talk,SNAP,2394385,5021410,8.758660987133842e-05,99.99991241339012,Extremely sparse,False,https://sparse.tamu.edu/MM/SNAP/wiki-Talk.tar.gz
2450,uk-2002,LAW,18520486,298113762,8.691150436642159e-05,99.99991308849565,Extremely sparse,False,https://sparse.tamu.edu/MM/LAW/uk-2002.tar.gz
2796,twitter7,SNAP,41652230,1468365182,8.46364740137601e-05,99.999915363526,Extremely sparse,False,https://sparse.tamu.edu/MM/SNAP/twitter7.tar.gz
2780,com-Friendster,SNAP,65608366,3612134270,8.391612906479184e-05,99.99991608387091,Extremely sparse,False,https://sparse.tamu.edu/MM/SNAP/com-Friendster.tar.gz
2454,sk-2005,LAW,50636154,1949412601,7.602953686476502e-05,99.99992397046312,Extremely sparse,False,https://sparse.tamu.edu/MM/LAW/sk-2005.tar.gz
2853,GAP-web,GAP,50636151,1930292948,7.528385533382749e-05,99.99992471614466,Extremely sparse,False,https://sparse.tamu.edu/MM/GAP/GAP-web.tar.gz
2478,delaunay_n23,DIMACS10,8388608,50331568,7.152546004363103e-05,99.99992847453996,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/delaunay_n23.tar.gz
2452,it-2004,LAW,41291594,1150725436,6.749139674293326e-05,99.99993250860328,Extremely sparse,False,https://sparse.tamu.edu/MM/LAW/it-2004.tar.gz
2483,hugetrace-00000,DIMACS10,4588484,13758266,6.534694041437605e-05,99.99993465305958,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/hugetrace-00000.tar.gz
2455,uk-2005,LAW,39459925,936364282,6.0135694099714566e-05,99.9999398643059,Extremely sparse,False,https://sparse.tamu.edu/MM/LAW/uk-2005.tar.gz
1842,wb-edu,Gleich,9845725,57156537,5.896176902491356e-05,99.99994103823096,Extremely sparse,False,https://sparse.tamu.edu/MM/Gleich/wb-edu.tar.gz
2495,adaptive,DIMACS10,6815744,27248640,5.865678984737961e-05,99.99994134321015,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/adaptive.tar.gz
2486,hugetric-00000,DIMACS10,5824554,17467046,5.148658796945014e-05,99.99994851341202,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/hugetric-00000.tar.gz
2487,hugetric-00010,DIMACS10,6592765,19771708,4.548927308107333e-05,99.99995451072692,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/hugetric-00010.tar.gz
2488,hugetric-00020,DIMACS10,7122792,21361554,4.210486884227077e-05,99.99995789513116,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/hugetric-00020.tar.gz
2852,GAP-twitter,GAP,61578415,1468364884,3.872371163988694e-05,99.99996127628836,Extremely sparse,False,https://sparse.tamu.edu/MM/GAP/GAP-twitter.tar.gz
2479,delaunay_n24,DIMACS10,16777216,100663202,3.57627534697258e-05,99.99996423724652,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/delaunay_n24.tar.gz
2893,AGATHA_2015,Sybrandt,183964077,11588725964,3.424282936287568e-05,99.99996575717064,Extremely sparse,False,https://sparse.tamu.edu/MM/Sybrandt/AGATHA_2015.tar.gz
2896,Spielman_k300,FlowIPM22,9045202,27226204,3.327748942415056e-05,99.99996672251058,Extremely sparse,False,https://sparse.tamu.edu/MM/FlowIPM22/Spielman_k300.tar.gz
2514,italy_osm,DIMACS10,6686493,14027956,3.1376002175418556e-05,99.99996862399784,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/italy_osm.tar.gz
2513,great-britain_osm,DIMACS10,7733822,16313034,2.7273846813441527e-05,99.9999727261532,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/great-britain_osm.tar.gz
2484,hugetrace-00010,DIMACS10,12057441,36164358,2.4875422671106392e-05,99.99997512457732,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/hugetrace-00010.tar.gz
2856,GAP-urand,GAP,134217728,4294966740,2.384185482373624e-05,99.99997615814516,Extremely sparse,False,https://sparse.tamu.edu/MM/GAP/GAP-urand.tar.gz
2855,GAP-kron,GAP,134217726,4223264644,2.344382893295137e-05,99.99997655617106,Extremely sparse,False,https://sparse.tamu.edu/MM/GAP/GAP-kron.tar.gz
2485,hugetrace-00020,DIMACS10,16002413,47997626,1.8743418746262654e-05,99.99998125658124,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/hugetrace-00020.tar.gz
2512,germany_osm,DIMACS10,11548845,24738362,1.8547861108037578e-05,99.9999814521389,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/germany_osm.tar.gz
2509,asia_osm,DIMACS10,11950757,25423206,1.78007985323225e-05,99.99998219920148,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/asia_osm.tar.gz
2458,road_central,DIMACS10,14081816,33866826,1.707879264800795e-05,99.99998292120736,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/road_central.tar.gz
2480,hugebubbles-00000,DIMACS10,18318143,54940162,1.637295415084972e-05,99.99998362704584,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/hugebubbles-00000.tar.gz
2481,hugebubbles-00010,DIMACS10,19458087,58359528,1.5413862802122946e-05,99.9999845861372,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/hugebubbles-00010.tar.gz
2482,hugebubbles-00020,DIMACS10,21198119,63580358,1.414908375227723e-05,99.99998585091625,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/hugebubbles-00020.tar.gz
2897,Spielman_k400,FlowIPM22,21413602,64401604,1.4044854071539489e-05,99.99998595514592,Extremely sparse,False,https://sparse.tamu.edu/MM/FlowIPM22/Spielman_k400.tar.gz
2800,mawi_201512012345,MAWI,18571154,38040320,1.1029768032836479e-05,99.99998897023195,Extremely sparse,False,https://sparse.tamu.edu/MM/MAWI/mawi_201512012345.tar.gz
2459,road_usa,DIMACS10,23947347,57708624,1.006296366824387e-05,99.99998993703632,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/road_usa.tar.gz
2854,GAP-road,GAP,23947347,57708624,1.006296366824387e-05,99.99998993703632,Extremely sparse,False,https://sparse.tamu.edu/MM/GAP/GAP-road.tar.gz
2449,webbase-2001,LAW,118142155,1019903190,7.30716936085347e-06,99.99999269283065,Extremely sparse,False,https://sparse.tamu.edu/MM/LAW/webbase-2001.tar.gz
2898,Spielman_k500,FlowIPM22,41792002,125627004,7.192777905223611e-06,99.9999928072221,Extremely sparse,False,https://sparse.tamu.edu/MM/FlowIPM22/Spielman_k500.tar.gz
2801,mawi_201512020000,MAWI,35991342,74485420,5.75009725431572e-06,99.99999424990274,Extremely sparse,False,https://sparse.tamu.edu/MM/MAWI/mawi_201512020000.tar.gz
2511,europe_osm,DIMACS10,50912018,108109320,4.1708302302209525e-06,99.99999582916978,Extremely sparse,False,https://sparse.tamu.edu/MM/DIMACS10/europe_osm.tar.gz
2899,Spielman_k600,FlowIPM22,72180402,216902404,4.163185598076307e-06,99.9999958368144,Extremely sparse,False,https://sparse.tamu.edu/MM/FlowIPM22/Spielman_k600.tar.gz
2809,kmer_V2a,GenBank,55042369,117217600,3.868998756271871e-06,99.99999613100124,Extremely sparse,False,https://sparse.tamu.edu/MM/GenBank/kmer_V2a.tar.gz
2807,kmer_U1a,GenBank,67716231,138778562,3.026473164694778e-06,99.99999697352683,Extremely sparse,False,https://sparse.tamu.edu/MM/GenBank/kmer_U1a.tar.gz
2802,mawi_201512020030,MAWI,68863315,143414960,3.02425637999387e-06,99.99999697574364,Extremely sparse,False,https://sparse.tamu.edu/MM/MAWI/mawi_201512020030.tar.gz
2803,mawi_201512020130,MAWI,128568730,270234840,1.6348225958698121e-06,99.9999983651774,Extremely sparse,False,https://sparse.tamu.edu/MM/MAWI/mawi_201512020130.tar.gz
2806,kmer_P1a,GenBank,139353211,297829984,1.533678952868086e-06,99.99999846632105,Extremely sparse,False,https://sparse.tamu.edu/MM/GenBank/kmer_P1a.tar.gz
2805,kmer_A2a,GenBank,170728175,360585172,1.237079094427981e-06,99.99999876292092,Extremely sparse,False,https://sparse.tamu.edu/MM/GenBank/kmer_A2a.tar.gz
2808,kmer_V1r,GenBank,214005017,465410904,1.0162221212562177e-06,99.99999898377789,Extremely sparse,False,https://sparse.tamu.edu/MM/GenBank/kmer_V1r.tar.gz
2804,mawi_201512020330,MAWI,226196185,480047894,9.382401570377207e-07,99.99999906175984,Extremely sparse,False,https://sparse.tamu.edu/MM/MAWI/mawi_201512020330.tar.gz
483,G22,Gset,2000,39980,0.9995,99.0005,Highly sparse,False,https://sparse.tamu.edu/MM/Gset/G22.tar.gz
484,G23,Gset,2000,39980,0.9995,99.0005,Highly sparse,False,https://sparse.tamu.edu/MM/Gset/G23.tar.gz
485,G24,Gset,2000,39980,0.9995,99.0005,Highly sparse,False,https://sparse.tamu.edu/MM/Gset/G24.tar.gz
486,G25,Gset,2000,39980,0.9995,99.0005,Highly sparse,False,https://sparse.tamu.edu/MM/Gset/G25.tar.gz
487,G26,Gset,2000,39980,0.9995,99.0005,Highly sparse,False,https://sparse.tamu.edu/MM/Gset/G26.tar.gz
488,G27,Gset,2000,39980,0.9995,99.0005,Highly sparse,False,https://sparse.tamu.edu/MM/Gset/G27.tar.gz
489,G28,Gset,2000,39980,0.9995,99.0005,Highly sparse,False,https://sparse.tamu.edu/MM/Gset/G28.tar.gz
490,G29,Gset,2000,39980,0.9995,99.0005,Highly sparse,False,https://sparse.tamu.edu/MM/Gset/G29.tar.gz
492,G30,Gset,2000,39980,0.9995,99.0005,Highly sparse,False,https://sparse.tamu.edu/MM/Gset/G30.tar.gz
493,G31,Gset,2000,39980,0.9995,99.0005,Highly sparse,False,https://sparse.tamu.edu/MM/Gset/G31.tar.gz
2882,plantsmargin_12NN,ML_Graph,1600,25482,0.995390625,99.004609375,Highly sparse,False,https://sparse.tamu.edu/MM/ML_Graph/plantsmargin_12NN.tar.gz
152,fs_760_1,HB,760,5739,0.99359418282548,99.00640581717452,Highly sparse,False,https://sparse.tamu.edu/MM/HB/fs_760_1.tar.gz
153,fs_760_2,HB,760,5739,0.99359418282548,99.00640581717452,Highly sparse,False,https://sparse.tamu.edu/MM/HB/fs_760_2.tar.gz
2745,spaceStation_12,VDOL,1410,19728,0.99230421004979,99.0076957899502,Highly sparse,False,https://sparse.tamu.edu/MM/VDOL/spaceStation_12.tar.gz
2256,TS,MathWorks,2142,45262,0.98649481579124,99.01350518420875,Highly sparse,False,https://sparse.tamu.edu/MM/MathWorks/TS.tar.gz
2857,Binaryalphadigs_10NN,ML_Graph,1404,19392,0.98375824871551,99.01624175128448,Highly sparse,False,https://sparse.tamu.edu/MM/ML_Graph/Binaryalphadigs_10NN.tar.gz
297,bfwb782,Bai,782,5982,0.97821181180133,99.02178818819868,Highly sparse,False,https://sparse.tamu.edu/MM/Bai/bfwb782.tar.gz
2663,MISKnowledgeMap,Moqri,2427,57022,0.96806137653771,99.0319386234623,Highly sparse,False,https://sparse.tamu.edu/MM/Moqri/MISKnowledgeMap.tar.gz
137,dwt_878,HB,878,7448,0.96616352135989,99.0338364786401,Highly sparse,False,https://sparse.tamu.edu/MM/HB/dwt_878.tar.gz
135,dwt_869,HB,869,7285,0.9646949458459799,99.035305054154,Highly sparse,False,https://sparse.tamu.edu/MM/HB/dwt_869.tar.gz
159,gr_30_30,HB,900,7744,0.9560493827160401,99.04395061728395,Highly sparse,False,https://sparse.tamu.edu/MM/HB/gr_30_30.tar.gz
311,dw256B,Bai,512,2500,0.95367431640625,99.04632568359376,Highly sparse,False,https://sparse.tamu.edu/MM/Bai/dw256B.tar.gz
1617,dwb512,Bai,512,2500,0.95367431640625,99.04632568359376,Highly sparse,False,https://sparse.tamu.edu/MM/Bai/dwb512.tar.gz
439,ex8,FIDAP,3096,90841,0.9477199053208599,99.05228009467912,Highly sparse,False,https://sparse.tamu.edu/MM/FIDAP/ex8.tar.gz
310,dw256A,Bai,512,2480,0.946044921875,99.053955078125,Highly sparse,False,https://sparse.tamu.edu/MM/Bai/dw256A.tar.gz
1616,dwa512,Bai,512,2480,0.946044921875,99.053955078125,Highly sparse,False,https://sparse.tamu.edu/MM/Bai/dwa512.tar.gz
811,appu,Simon,14000,1853104,0.94546122448979,99.0545387755102,Highly sparse,False,https://sparse.tamu.edu/MM/Simon/appu.tar.gz
407,ex10,FIDAP,2410,54840,0.94419861916978,99.05580138083022,Highly sparse,False,https://sparse.tamu.edu/MM/FIDAP/ex10.tar.gz
2721,orbitRaising_4,VDOL,915,7790,0.93045477619516,99.06954522380484,Highly sparse,True,https://sparse.tamu.edu/MM/VDOL/orbitRaising_4.tar.gz
1908,t520,TKK,5563,286341,0.9252634724906301,99.07473652750936,Highly sparse,False,https://sparse.tamu.edu/MM/TKK/t520.tar.gz
421,ex24,FIDAP,2283,47901,0.91903649381274,99.08096350618725,Highly sparse,False,https://sparse.tamu.edu/MM/FIDAP/ex24.tar.gz
216,nnc666,HB,666,4032,0.90901712523334,99.09098287476664,Highly sparse,False,https://sparse.tamu.edu/MM/HB/nnc666.tar.gz
67,bcsstm12,HB,1473,19659,0.90605785330794,99.09394214669204,Highly sparse,False,https://sparse.tamu.edu/MM/HB/bcsstm12.tar.gz
783,nemeth19,Nemeth,9506,818302,0.90556158868335,99.09443841131664,Highly sparse,False,https://sparse.tamu.edu/MM/Nemeth/nemeth19.tar.gz
2746,spaceStation_13,VDOL,1617,23649,0.90446703221683,99.09553296778316,Highly sparse,False,https://sparse.tamu.edu/MM/VDOL/spaceStation_13.tar.gz
2747,spaceStation_14,VDOL,1640,24324,0.9043723973825101,99.09562760261748,Highly sparse,False,https://sparse.tamu.edu/MM/VDOL/spaceStation_14.tar.gz
308,ck656,Bai,656,3884,0.90255056513979,99.0974494348602,Highly sparse,False,https://sparse.tamu.edu/MM/Bai/ck656.tar.gz
1358,Na5,PARSEC,5832,305630,0.89858869564072,99.10141130435927,Highly sparse,False,https://sparse.tamu.edu/MM/PARSEC/Na5.tar.gz
2819,Goodwin_017,Goodwin,3317,97773,0.88864437855834,99.11135562144166,Highly sparse,False,https://sparse.tamu.edu/MM/Goodwin/Goodwin_017.tar.gz
1446,spiral,Oberwolfach,1434,18228,0.88642238989746,99.11357761010254,Highly sparse,False,https://sparse.tamu.edu/MM/Oberwolfach/spiral.tar.gz
408,ex10hs,FIDAP,2548,57308,0.8827066631506999,99.11729333684929,Highly sparse,False,https://sparse.tamu.edu/MM/FIDAP/ex10hs.tar.gz
228,plat1919,HB,1919,32399,0.87979533808129,99.12020466191868,Highly sparse,False,https://sparse.tamu.edu/MM/HB/plat1919.tar.gz
440,ex9,FIDAP,3363,99471,0.87951398476838,99.1204860152316,Highly sparse,False,https://sparse.tamu.edu/MM/FIDAP/ex9.tar.gz
138,dwt_918,HB,918,7384,0.87620620748904,99.12379379251097,Highly sparse,False,https://sparse.tamu.edu/MM/HB/dwt_918.tar.gz
2884,semeion_10NN,ML_Graph,1593,22226,0.87585004860798,99.124149951392,Highly sparse,False,https://sparse.tamu.edu/MM/ML_Graph/semeion_10NN.tar.gz
1606,s2rmq4m1,Cylshell,5489,263351,0.87407462036479,99.1259253796352,Highly sparse,False,https://sparse.tamu.edu/MM/Cylshell/s2rmq4m1.tar.gz
1175,cegb3024,HB,3024,79848,0.87317334341143,99.12682665658856,Highly sparse,False,https://sparse.tamu.edu/MM/HB/cegb3024.tar.gz
1169,oscil_trans_01,Sandia,430,1614,0.8729042725797701,99.12709572742024,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_trans_01.tar.gz
1607,s3rmq4m1,Cylshell,5489,262943,0.8727204487645,99.12727955123547,Highly sparse,False,https://sparse.tamu.edu/MM/Cylshell/s3rmq4m1.tar.gz
205,lshp_778,HB,778,5272,0.87099609439535,99.12900390560463,Highly sparse,False,https://sparse.tamu.edu/MM/HB/lshp_778.tar.gz
1605,s1rmq4m1,Cylshell,5489,262411,0.87095471520725,99.12904528479274,Highly sparse,False,https://sparse.tamu.edu/MM/Cylshell/s1rmq4m1.tar.gz
223,nos7,HB,729,4617,0.86877000457247,99.13122999542752,Highly sparse,False,https://sparse.tamu.edu/MM/HB/nos7.tar.gz
2540,TSC_OPF_300,IPSO,9774,820783,0.8591790591786,99.1408209408214,Highly sparse,False,https://sparse.tamu.edu/MM/IPSO/TSC_OPF_300.tar.gz
2402,polblogs,Newman,1490,19025,0.85694338092878,99.14305661907122,Highly sparse,False,https://sparse.tamu.edu/MM/Newman/polblogs.tar.gz
2881,Plants_10NN,ML_Graph,1600,21930,0.856640625,99.143359375,Highly sparse,False,https://sparse.tamu.edu/MM/ML_Graph/Plants_10NN.tar.gz
2732,spaceShuttleEntry_3,VDOL,1834,28757,0.85495826440826,99.14504173559172,Highly sparse,False,https://sparse.tamu.edu/MM/VDOL/spaceShuttleEntry_3.tar.gz
110,dwt_1005,HB,1005,8621,0.8535432291279901,99.146456770872,Highly sparse,False,https://sparse.tamu.edu/MM/HB/dwt_1005.tar.gz
853,pkustk07,Chen,16860,2418804,0.85091374222717,99.14908625777282,Highly sparse,False,https://sparse.tamu.edu/MM/Chen/pkustk07.tar.gz
2408,email,Arenas,1133,10902,0.84927112408067,99.15072887591931,Highly sparse,False,https://sparse.tamu.edu/MM/Arenas/email.tar.gz
111,dwt_1007,HB,1007,8575,0.8456198862185099,99.15438011378149,Highly sparse,False,https://sparse.tamu.edu/MM/HB/dwt_1007.tar.gz
734,lhr01,Mallya,1477,18427,0.84468278899799,99.155317211002,Highly sparse,False,https://sparse.tamu.edu/MM/Mallya/lhr01.tar.gz
444,garon1,Garon,3175,84723,0.8404538409076799,99.15954615909232,Highly sparse,False,https://sparse.tamu.edu/MM/Garon/garon1.tar.gz
1112,oscil_dcop_01,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_01.tar.gz
1113,oscil_dcop_02,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_02.tar.gz
1114,oscil_dcop_03,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_03.tar.gz
1115,oscil_dcop_04,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_04.tar.gz
1116,oscil_dcop_05,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,True,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_05.tar.gz
1117,oscil_dcop_06,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_06.tar.gz
1118,oscil_dcop_07,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_07.tar.gz
1119,oscil_dcop_08,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_08.tar.gz
1120,oscil_dcop_09,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_09.tar.gz
1121,oscil_dcop_10,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_10.tar.gz
1122,oscil_dcop_11,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_11.tar.gz
1123,oscil_dcop_12,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_12.tar.gz
1124,oscil_dcop_13,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_13.tar.gz
1125,oscil_dcop_14,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_14.tar.gz
1126,oscil_dcop_15,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_15.tar.gz
1127,oscil_dcop_16,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_16.tar.gz
1128,oscil_dcop_17,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_17.tar.gz
1129,oscil_dcop_18,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_18.tar.gz
1130,oscil_dcop_19,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_19.tar.gz
1131,oscil_dcop_20,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_20.tar.gz
1132,oscil_dcop_21,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_21.tar.gz
1133,oscil_dcop_22,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_22.tar.gz
1134,oscil_dcop_23,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_23.tar.gz
1135,oscil_dcop_24,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_24.tar.gz
1136,oscil_dcop_25,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_25.tar.gz
1137,oscil_dcop_26,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_26.tar.gz
1138,oscil_dcop_27,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_27.tar.gz
1139,oscil_dcop_28,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_28.tar.gz
1140,oscil_dcop_29,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_29.tar.gz
1141,oscil_dcop_30,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_30.tar.gz
1142,oscil_dcop_31,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_31.tar.gz
1143,oscil_dcop_32,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_32.tar.gz
1144,oscil_dcop_33,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_33.tar.gz
1145,oscil_dcop_34,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_34.tar.gz
1146,oscil_dcop_35,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_35.tar.gz
1147,oscil_dcop_36,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_36.tar.gz
1148,oscil_dcop_37,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_37.tar.gz
1149,oscil_dcop_38,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_38.tar.gz
1150,oscil_dcop_39,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_39.tar.gz
1151,oscil_dcop_40,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_40.tar.gz
1152,oscil_dcop_41,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_41.tar.gz
1153,oscil_dcop_42,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_42.tar.gz
1154,oscil_dcop_43,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_43.tar.gz
1155,oscil_dcop_44,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_44.tar.gz
1156,oscil_dcop_45,Sandia,430,1544,0.83504597079502,99.16495402920498,Highly sparse,False,https://sparse.tamu.edu/MM/Sandia/oscil_dcop_45.tar.gz
